host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	opts	n_model_params	versions	comment
taurusi2094	resnet56v1	cifar10	4.048447	50000	10000	1.	20180326:203826	20180326:213451	7	1587.505973	224.483399	0.809539270439148	0.7961	1.2649970123291017	0.7042	num_classes=10,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9,version=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2094	resnet56v1	cifar10	4.048447	50000	10000	1.	20180326:203826	20180326:213451	8	1811.991648	224.597037	0.7802071288681031	0.80776	1.024661867237091	0.7457	num_classes=10,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9,version=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2094	resnet56v1	cifar10	4.048447	50000	10000	1.	20180326:203826	20180326:213451	9	2036.589883	224.859464	0.750582310295105	0.81642	1.0217721228599548	0.7482	num_classes=10,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9,version=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2094	resnet56v1	cifar10	4.048447	50000	10000	1.	20180326:203826	20180326:213451	10	2261.451402	224.756878	0.735082324142456	0.8237	0.8050502919197082	0.8034	num_classes=10,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9,version=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2094	resnet56v1	cifar10	4.048447	50000	10000	1.	20180326:203826	20180326:213451	11	2486.209464	224.610609	0.7176720785713195	0.82872	0.8337500435829163	0.8012	num_classes=10,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9,version=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2094	resnet56v1	cifar10	4.048447	50000	10000	1.	20180326:203826	20180326:213451	12	2710.822137	224.496023	0.7019683701324463	0.83582	1.6344560873031617	0.6258	num_classes=10,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9,version=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2094	resnet56v1	cifar10	4.048447	50000	10000	1.	20180326:203826	20180326:213451	13	2935.31934	224.645709	0.6850936974716186	0.84048	0.7573096067428589	0.8202	num_classes=10,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9,version=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2094	resnet56v1	cifar10	4.048447	50000	10000	1.	20180326:203826	20180326:213451	14	3159.967936	224.844248	0.6726288048171997	0.8449	0.7581128549575805	0.8209	num_classes=10,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9,version=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2050	resnet56v1	cifar10	4.294554	50000	10000	1.	20180326:203936	20180326:213759	0	12.235276	235.897578	1.7967765447235107	0.46844	1.690063579750061	0.5279	scratchspace=/home/steinba/development/deeprace,epochs=15,subtract_pixel_mean=True,num_classes=10,batch_size=32,n=9,checkpoint_epochs=False,version=1,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2050	resnet56v1	cifar10	4.294554	50000	10000	1.	20180326:203936	20180326:213759	1	248.135063	232.297571	1.3221023406600951	0.6384	1.791998961830139	0.5373	scratchspace=/home/steinba/development/deeprace,epochs=15,subtract_pixel_mean=True,num_classes=10,batch_size=32,n=9,checkpoint_epochs=False,version=1,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
