host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	opts	comment
taurusi2083	resnet32v1	cifar10	4.662556	50000	10000	1.0	20180309:082831	20180309:085145	14	1301.661101	92.479158	0.6580809071159363	0.83872	0.7650037525177001	0.8104	batch_size=32,data_augmentation=True,subtract_pixel_mean=True,num_classes=10,epochs=15,version=1,n=3,checkpoint_epochs=False	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.780691	50000	10000	1.0	20180309:082832	20180309:085150	0	4.380292	95.359848	1.5448857536315919	0.48314	1.9703528945922852	0.4371	n=3,version=1,num_classes=10,subtract_pixel_mean=True,epochs=15,batch_size=32,checkpoint_epochs=False,data_augmentation=True	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.780691	50000	10000	1.0	20180309:082832	20180309:085150	1	99.741063	92.740365	1.1572264903640748	0.638	1.5038920951843262	0.5657	n=3,version=1,num_classes=10,subtract_pixel_mean=True,epochs=15,batch_size=32,checkpoint_epochs=False,data_augmentation=True	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.780691	50000	10000	1.0	20180309:082832	20180309:085150	2	192.483043	92.716385	1.0028151936340333	0.69822	1.006436069869995	0.6987	n=3,version=1,num_classes=10,subtract_pixel_mean=True,epochs=15,batch_size=32,checkpoint_epochs=False,data_augmentation=True	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.780691	50000	10000	1.0	20180309:082832	20180309:085150	3	285.200353	92.781319	0.912078108177185	0.73268	1.1555795709609986	0.6645	n=3,version=1,num_classes=10,subtract_pixel_mean=True,epochs=15,batch_size=32,checkpoint_epochs=False,data_augmentation=True	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.780691	50000	10000	1.0	20180309:082832	20180309:085150	4	377.983291	92.709071	0.850628537902832	0.75728	1.214570893764496	0.6685	n=3,version=1,num_classes=10,subtract_pixel_mean=True,epochs=15,batch_size=32,checkpoint_epochs=False,data_augmentation=True	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.780691	50000	10000	1.0	20180309:082832	20180309:085150	5	470.693989	92.714568	0.8054338035964966	0.77722	0.855617894077301	0.7694	n=3,version=1,num_classes=10,subtract_pixel_mean=True,epochs=15,batch_size=32,checkpoint_epochs=False,data_augmentation=True	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.780691	50000	10000	1.0	20180309:082832	20180309:085150	6	563.409516	92.682877	0.778129094467163	0.78774	1.0228601919174194	0.7165	n=3,version=1,num_classes=10,subtract_pixel_mean=True,epochs=15,batch_size=32,checkpoint_epochs=False,data_augmentation=True	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.780691	50000	10000	1.0	20180309:082832	20180309:085150	7	656.093362	92.819198	0.7530522826576233	0.79782	1.1531828587532043	0.6818	n=3,version=1,num_classes=10,subtract_pixel_mean=True,epochs=15,batch_size=32,checkpoint_epochs=False,data_augmentation=True	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.780691	50000	10000	1.0	20180309:082832	20180309:085150	8	748.914322	92.680721	0.7317708616065979	0.80766	0.8960349947929382	0.7574	n=3,version=1,num_classes=10,subtract_pixel_mean=True,epochs=15,batch_size=32,checkpoint_epochs=False,data_augmentation=True	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.780691	50000	10000	1.0	20180309:082832	20180309:085150	9	841.597091	92.680542	0.7103265556621552	0.81506	1.0639809613227844	0.7139	n=3,version=1,num_classes=10,subtract_pixel_mean=True,epochs=15,batch_size=32,checkpoint_epochs=False,data_augmentation=True	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.780691	50000	10000	1.0	20180309:082832	20180309:085150	10	934.278556	92.709679	0.6919252040576935	0.82138	0.7939534022331238	0.7934	n=3,version=1,num_classes=10,subtract_pixel_mean=True,epochs=15,batch_size=32,checkpoint_epochs=False,data_augmentation=True	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.780691	50000	10000	1.0	20180309:082832	20180309:085150	11	1026.989176	92.733257	0.6813022536468506	0.8267	0.8828856687545776	0.7792	n=3,version=1,num_classes=10,subtract_pixel_mean=True,epochs=15,batch_size=32,checkpoint_epochs=False,data_augmentation=True	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.780691	50000	10000	1.0	20180309:082832	20180309:085150	12	1119.724198	92.77463	0.6631884331130982	0.83436	0.8059775601387024	0.7831	n=3,version=1,num_classes=10,subtract_pixel_mean=True,epochs=15,batch_size=32,checkpoint_epochs=False,data_augmentation=True	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.780691	50000	10000	1.0	20180309:082832	20180309:085150	13	1212.500752	92.759044	0.6549555620574952	0.839	0.9800611256599426	0.7545	n=3,version=1,num_classes=10,subtract_pixel_mean=True,epochs=15,batch_size=32,checkpoint_epochs=False,data_augmentation=True	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.780691	50000	10000	1.0	20180309:082832	20180309:085150	14	1305.260722	92.989087	0.6451860454559326	0.84134	0.7623626393318176	0.8069	n=3,version=1,num_classes=10,subtract_pixel_mean=True,epochs=15,batch_size=32,checkpoint_epochs=False,data_augmentation=True	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.781104	50000	10000	1.0	20180309:082831	20180309:085147	0	4.191242	95.453704	1.5465010208129883	0.48414	3.062083787536621	0.3433	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,n=3,num_classes=10,version=1	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.781104	50000	10000	1.0	20180309:082831	20180309:085147	1	99.645853	92.597835	1.1274367883872987	0.64724	1.2741352890014648	0.6082	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,n=3,num_classes=10,version=1	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.781104	50000	10000	1.0	20180309:082831	20180309:085147	2	192.244604	92.573399	0.9695446627044678	0.71064	1.1875022704124452	0.6632	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,n=3,num_classes=10,version=1	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.781104	50000	10000	1.0	20180309:082831	20180309:085147	3	284.818911	92.574002	0.8844267800331116	0.74474	1.1387634397506714	0.6743	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,n=3,num_classes=10,version=1	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.781104	50000	10000	1.0	20180309:082831	20180309:085147	4	377.393831	92.581355	0.8262518765449524	0.76824	0.9419215961456299	0.7407	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,n=3,num_classes=10,version=1	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.781104	50000	10000	1.0	20180309:082831	20180309:085147	5	469.9761	92.632451	0.7898331134414673	0.78056	1.106516623878479	0.6927	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,n=3,num_classes=10,version=1	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.781104	50000	10000	1.0	20180309:082831	20180309:085147	6	562.61036	92.5681	0.762375573310852	0.7919	0.9504293930053711	0.7343	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,n=3,num_classes=10,version=1	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.781104	50000	10000	1.0	20180309:082831	20180309:085147	7	655.17937	92.620753	0.7325885319709777	0.80226	1.4407111152648926	0.6375	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,n=3,num_classes=10,version=1	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.781104	50000	10000	1.0	20180309:082831	20180309:085147	8	747.802146	92.571947	0.7187268511009216	0.81172	0.9823267642974853	0.7366	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,n=3,num_classes=10,version=1	k80:1,fs:nfs:singularity:nfs
