host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	opts	n_model_params	versions	comment
taurusi2057	resnet56v1	cifar10	5.942566	50000	10000	1.	20180327:151129	20180327:154257	9	1138.72547	125.186721	0.7722211235809326	0.813680000114441	1.5537531791687011	0.6418	scratchspace=/home/steinba/development/deeprace,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,subtract_pixel_mean=True,epochs=15,n=9,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	5.942566	50000	10000	1.	20180327:151129	20180327:154257	10	1263.914384	124.637571	0.7368327643013001	0.8228200001144409	0.9135800981521607	0.7698	scratchspace=/home/steinba/development/deeprace,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,subtract_pixel_mean=True,epochs=15,n=9,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	5.942566	50000	10000	1.	20180327:151129	20180327:154257	11	1388.554128	124.84698	0.7025687634277343	0.835120000076294	0.9073651131629944	0.7712	scratchspace=/home/steinba/development/deeprace,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,subtract_pixel_mean=True,epochs=15,n=9,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	5.942566	50000	10000	1.	20180327:151129	20180327:154257	12	1513.403582	124.801182	0.6818487412071228	0.842779999923706	1.001002307319641	0.7476	scratchspace=/home/steinba/development/deeprace,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,subtract_pixel_mean=True,epochs=15,n=9,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	5.942566	50000	10000	1.	20180327:151129	20180327:154257	13	1638.207632	124.844772	0.6634146960830688	0.846380000038147	1.0302088148117066	0.7289	scratchspace=/home/steinba/development/deeprace,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,subtract_pixel_mean=True,epochs=15,n=9,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	5.942566	50000	10000	1.	20180327:151129	20180327:154257	14	1763.054565	124.898416	0.6422850729370118	0.8524600000190735	0.9009450239181519	0.7763	scratchspace=/home/steinba/development/deeprace,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,subtract_pixel_mean=True,epochs=15,n=9,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2088	resnet56v1	cifar10	3.874688	50000	10000	1.	20180327:151303	20180327:154453	0	13.104624	131.328013	2.0136380490875245	0.404920000038147	2.9454681205749513	0.3278	batch_size=256,num_classes=10,checkpoint_epochs=False,epochs=15,subtract_pixel_mean=True,version=1,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2088	resnet56v1	cifar10	3.874688	50000	10000	1.	20180327:151303	20180327:154453	1	144.433873	126.136561	1.5007877070236206	0.57572	2.198784508514404	0.4432	batch_size=256,num_classes=10,checkpoint_epochs=False,epochs=15,subtract_pixel_mean=True,version=1,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2088	resnet56v1	cifar10	3.874688	50000	10000	1.	20180327:151303	20180327:154453	2	270.572982	126.231299	1.2791186166763306	0.6540999999809265	1.7983016353607177	0.542	batch_size=256,num_classes=10,checkpoint_epochs=False,epochs=15,subtract_pixel_mean=True,version=1,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2088	resnet56v1	cifar10	3.874688	50000	10000	1.	20180327:151303	20180327:154453	3	396.805627	126.109811	1.1348856340408324	0.704400000076294	1.5314222867965699	0.6172	batch_size=256,num_classes=10,checkpoint_epochs=False,epochs=15,subtract_pixel_mean=True,version=1,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2088	resnet56v1	cifar10	3.874688	50000	10000	1.	20180327:151303	20180327:154453	4	522.917754	126.102686	1.042338750629425	0.733419999961853	1.420716865348816	0.6499	batch_size=256,num_classes=10,checkpoint_epochs=False,epochs=15,subtract_pixel_mean=True,version=1,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2088	resnet56v1	cifar10	3.874688	50000	10000	1.	20180327:151303	20180327:154453	5	649.023337	126.094009	0.9589432126808166	0.762060000038147	1.9765600101470948	0.5178	batch_size=256,num_classes=10,checkpoint_epochs=False,epochs=15,subtract_pixel_mean=True,version=1,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2088	resnet56v1	cifar10	3.874688	50000	10000	1.	20180327:151303	20180327:154453	6	775.120212	126.234858	0.8995448594284058	0.7786400001144409	1.5993130657196044	0.5983	batch_size=256,num_classes=10,checkpoint_epochs=False,epochs=15,subtract_pixel_mean=True,version=1,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2088	resnet56v1	cifar10	3.874688	50000	10000	1.	20180327:151303	20180327:154453	7	901.356353	126.340574	0.8496978389167785	0.796339999961853	1.645642912864685	0.6317	batch_size=256,num_classes=10,checkpoint_epochs=False,epochs=15,subtract_pixel_mean=True,version=1,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2088	resnet56v1	cifar10	3.874688	50000	10000	1.	20180327:151303	20180327:154453	8	1027.699093	126.210931	0.8108000831222534	0.8055400000190734	1.091173867225647	0.7296	batch_size=256,num_classes=10,checkpoint_epochs=False,epochs=15,subtract_pixel_mean=True,version=1,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2088	resnet56v1	cifar10	3.874688	50000	10000	1.	20180327:151303	20180327:154453	9	1153.912873	126.14395	0.7716971971702575	0.818620000076294	0.9254061082839966	0.7636	batch_size=256,num_classes=10,checkpoint_epochs=False,epochs=15,subtract_pixel_mean=True,version=1,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2088	resnet56v1	cifar10	3.874688	50000	10000	1.	20180327:151303	20180327:154453	10	1280.058906	126.175598	0.7450910852622986	0.825120000038147	1.098167317199707	0.721	batch_size=256,num_classes=10,checkpoint_epochs=False,epochs=15,subtract_pixel_mean=True,version=1,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2088	resnet56v1	cifar10	3.874688	50000	10000	1.	20180327:151303	20180327:154453	11	1406.235841	126.131908	0.7188496849822998	0.83326	0.9429535482406616	0.7783	batch_size=256,num_classes=10,checkpoint_epochs=False,epochs=15,subtract_pixel_mean=True,version=1,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2088	resnet56v1	cifar10	3.874688	50000	10000	1.	20180327:151303	20180327:154453	12	1532.370604	126.087273	0.6929813478279114	0.8400200000190735	1.0000699993133544	0.7504	batch_size=256,num_classes=10,checkpoint_epochs=False,epochs=15,subtract_pixel_mean=True,version=1,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2088	resnet56v1	cifar10	3.874688	50000	10000	1.	20180327:151303	20180327:154453	13	1658.460723	126.135506	0.6716011658859253	0.84572	0.9999879077911377	0.7506	batch_size=256,num_classes=10,checkpoint_epochs=False,epochs=15,subtract_pixel_mean=True,version=1,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2088	resnet56v1	cifar10	3.874688	50000	10000	1.	20180327:151303	20180327:154453	14	1784.599079	126.120363	0.6552658483505249	0.85088	0.8822248970985412	0.7928	batch_size=256,num_classes=10,checkpoint_epochs=False,epochs=15,subtract_pixel_mean=True,version=1,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2083	resnet56v1	cifar10	2.268396	50000	10000	1.	20180327:152358	20180327:155527	0	12.975348	129.123999	2.017064645309448	0.4036800000286102	2.2464338773727417	0.3845	n=9,subtract_pixel_mean=True,num_classes=10,batch_size=256,version=1,scratchspace=/home/steinba/development/deeprace,data_augmentation=True,checkpoint_epochs=False,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2083	resnet56v1	cifar10	2.268396	50000	10000	1.	20180327:152358	20180327:155527	1	142.100721	124.805034	1.5251251469802856	0.5619200000190735	1.5555558206558227	0.562	n=9,subtract_pixel_mean=True,num_classes=10,batch_size=256,version=1,scratchspace=/home/steinba/development/deeprace,data_augmentation=True,checkpoint_epochs=False,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
