host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	val_acc	val_loss	opts	n_model_params	versions	deeprace_version	comment
talisker-10g	care_denoise2d	care_2d	8.660657	768	0	1.	20180511:103939	20180511:104013	0	7.1e-05	7.926434	0.0054217061161315645	0.04451991409176553	0.00521573152804336	0.02646184226425437	checkpoint_epochs=False,filter_base=16,n_dims=2,n_col=3,validation_split=0.1,n_row=3,epochs=10,backend=tf.keras,n_conv_per_depth=2,batch_size=16,version=1,depth=2,n_gpus=1,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.660657	768	0	1.	20180511:103939	20180511:104013	1	7.926622	2.989021	0.005546050892223627	0.019721728126220566	0.005230395861163542	0.012919525603775853	checkpoint_epochs=False,filter_base=16,n_dims=2,n_col=3,validation_split=0.1,n_row=3,epochs=10,backend=tf.keras,n_conv_per_depth=2,batch_size=16,version=1,depth=2,n_gpus=1,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.660657	768	0	1.	20180511:103939	20180511:104013	2	10.915767	2.986776	0.005552476809081094	0.010749795976837534	0.005231188477150032	0.008955474604259838	checkpoint_epochs=False,filter_base=16,n_dims=2,n_col=3,validation_split=0.1,n_row=3,epochs=10,backend=tf.keras,n_conv_per_depth=2,batch_size=16,version=1,depth=2,n_gpus=1,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.660657	768	0	1.	20180511:103939	20180511:104013	3	13.902647	2.989421	0.005553404260130246	0.00906521134184978	0.005231782975425194	0.008367180171144474	checkpoint_epochs=False,filter_base=16,n_dims=2,n_col=3,validation_split=0.1,n_row=3,epochs=10,backend=tf.keras,n_conv_per_depth=2,batch_size=16,version=1,depth=2,n_gpus=1,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.660657	768	0	1.	20180511:103939	20180511:104013	4	16.892179	2.996609	0.0055537134113784895	0.008461672177891396	0.005232179307608636	0.0074058273964404285	checkpoint_epochs=False,filter_base=16,n_dims=2,n_col=3,validation_split=0.1,n_row=3,epochs=10,backend=tf.keras,n_conv_per_depth=2,batch_size=16,version=1,depth=2,n_gpus=1,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.660657	768	0	1.	20180511:103939	20180511:104013	5	19.888919	2.99808	0.0055536250812951715	0.008366730567553066	0.005232179307608636	0.007432681339030916	checkpoint_epochs=False,filter_base=16,n_dims=2,n_col=3,validation_split=0.1,n_row=3,epochs=10,backend=tf.keras,n_conv_per_depth=2,batch_size=16,version=1,depth=2,n_gpus=1,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.660657	768	0	1.	20180511:103939	20180511:104013	6	22.887116	3.002788	0.005553867986665664	0.006660692372889017	0.005232179307608636	0.0069038284482894	checkpoint_epochs=False,filter_base=16,n_dims=2,n_col=3,validation_split=0.1,n_row=3,epochs=10,backend=tf.keras,n_conv_per_depth=2,batch_size=16,version=1,depth=2,n_gpus=1,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.660657	768	0	1.	20180511:103939	20180511:104013	7	25.890004	2.989446	0.005553845904481782	0.0065320928388325076	0.005232179307608636	0.006427319109584991	checkpoint_epochs=False,filter_base=16,n_dims=2,n_col=3,validation_split=0.1,n_row=3,epochs=10,backend=tf.keras,n_conv_per_depth=2,batch_size=16,version=1,depth=2,n_gpus=1,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.660657	768	0	1.	20180511:103939	20180511:104013	8	28.87956	2.992195	0.005553912149685638	0.006347039625838442	0.005232377473700357	0.006443360590605767	checkpoint_epochs=False,filter_base=16,n_dims=2,n_col=3,validation_split=0.1,n_row=3,epochs=10,backend=tf.keras,n_conv_per_depth=2,batch_size=16,version=1,depth=2,n_gpus=1,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.660657	768	0	1.	20180511:103939	20180511:104013	9	31.871864	2.99607	0.005553845903807887	0.005852320793525528	0.005232179307608636	0.007001353627336877	checkpoint_epochs=False,filter_base=16,n_dims=2,n_col=3,validation_split=0.1,n_row=3,epochs=10,backend=tf.keras,n_conv_per_depth=2,batch_size=16,version=1,depth=2,n_gpus=1,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.728523	768	0	1.	20180512:060150	20180512:060224	0	7.1e-05	7.094787	0.005453703199228873	0.04215599234753683	0.005401413192271025	0.026742827074674815	version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,filter_base=16,depth=2,n_dims=2,validation_split=0.1,checkpoint_epochs=False,backend=tf.keras,n_depth=2,n_col=3,epochs=10,batch_size=16,n_conv_per_depth=2,n_row=3	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.728523	768	0	1.	20180512:060150	20180512:060224	1	7.094956	2.98494	0.005523019175782433	0.021596559180504765	0.005426778397583342	0.013737300725339295	version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,filter_base=16,depth=2,n_dims=2,validation_split=0.1,checkpoint_epochs=False,backend=tf.keras,n_depth=2,n_col=3,epochs=10,batch_size=16,n_conv_per_depth=2,n_row=3	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.728523	768	0	1.	20180512:060150	20180512:060224	2	10.08002	2.97692	0.005530990842816066	0.011145811428231027	0.005427967436466511	0.007372537857623069	version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,filter_base=16,depth=2,n_dims=2,validation_split=0.1,checkpoint_epochs=False,backend=tf.keras,n_depth=2,n_col=3,epochs=10,batch_size=16,n_conv_per_depth=2,n_row=3	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.728523	768	0	1.	20180512:060150	20180512:060224	3	13.057042	2.980174	0.005531807884293596	0.00784998554830721	0.005428165602558232	0.007796053103376906	version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,filter_base=16,depth=2,n_dims=2,validation_split=0.1,checkpoint_epochs=False,backend=tf.keras,n_depth=2,n_col=3,epochs=10,batch_size=16,n_conv_per_depth=2,n_row=3	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
