host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	val_acc	val_loss	opts	n_model_params	versions	comment
taurusi2059	resnet56v1	cifar10	22.1355	50000.0	10000.0	1.	20180423:150042	20180423:150326	7	142.09769	132.84482836723328	0.78125	0.9561763	0.7248598	1.0980179	subtract_pixel_mean=True,version=1,backend=tf,scratchspace=/home/steinba/development/deeprace,n=9,checkpoint_epochs=False,n_gpus=2,data_augmentation=True,batch_size=64,epochs=15,num_classes=10	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.1355	50000.0	10000.0	1.	20180423:150042	20180423:150326	8	6.939951	132.60150623321533	0.8125	0.8318778	0.7192508	1.0825845	subtract_pixel_mean=True,version=1,backend=tf,scratchspace=/home/steinba/development/deeprace,n=9,checkpoint_epochs=False,n_gpus=2,data_augmentation=True,batch_size=64,epochs=15,num_classes=10	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.1355	50000.0	10000.0	1.	20180423:150042	20180423:150326	9	141.363255	133.61352849006653	0.8125	0.8497807	0.7566106	0.97701037	subtract_pixel_mean=True,version=1,backend=tf,scratchspace=/home/steinba/development/deeprace,n=9,checkpoint_epochs=False,n_gpus=2,data_augmentation=True,batch_size=64,epochs=15,num_classes=10	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.1355	50000.0	10000.0	1.	20180423:150042	20180423:150326	10	7.07308	132.73569345474243	0.84375	0.69262016	0.7530048	1.0022016	subtract_pixel_mean=True,version=1,backend=tf,scratchspace=/home/steinba/development/deeprace,n=9,checkpoint_epochs=False,n_gpus=2,data_augmentation=True,batch_size=64,epochs=15,num_classes=10	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.1355	50000.0	10000.0	1.	20180423:150042	20180423:150326	11	141.705296	134.34605288505554	0.84375	0.6672511	0.7567107	0.9836264	subtract_pixel_mean=True,version=1,backend=tf,scratchspace=/home/steinba/development/deeprace,n=9,checkpoint_epochs=False,n_gpus=2,data_augmentation=True,batch_size=64,epochs=15,num_classes=10	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.1355	50000.0	10000.0	1.	20180423:150042	20180423:150326	12	7.098872	133.78165745735168	0.78125	0.9331074	0.74559295	1.0716453	subtract_pixel_mean=True,version=1,backend=tf,scratchspace=/home/steinba/development/deeprace,n=9,checkpoint_epochs=False,n_gpus=2,data_augmentation=True,batch_size=64,epochs=15,num_classes=10	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.1355	50000.0	10000.0	1.	20180423:150042	20180423:150326	13	141.591125	132.6284589767456	0.84375	0.66179436	0.66907054	1.3996215	subtract_pixel_mean=True,version=1,backend=tf,scratchspace=/home/steinba/development/deeprace,n=9,checkpoint_epochs=False,n_gpus=2,data_augmentation=True,batch_size=64,epochs=15,num_classes=10	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.1355	50000.0	10000.0	1.	20180423:150042	20180423:150326	14	7.093797	136.09849071502686	0.90625	0.6559229	0.7537059	1.0255386	subtract_pixel_mean=True,version=1,backend=tf,scratchspace=/home/steinba/development/deeprace,n=9,checkpoint_epochs=False,n_gpus=2,data_augmentation=True,batch_size=64,epochs=15,num_classes=10	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2058	resnet56v1	cifar10	3.243533	50000.0	10000.0	1.	20180423:151006	20180423:151249	0	7.68849	134.02418184280396	0.0625	2.7239995	0.2981771	2.7953887	n_gpus=2,n=9,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,batch_size=64,scratchspace=/home/steinba/development/deeprace,epochs=15,backend=tf,version=1,data_augmentation=True	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2058	resnet56v1	cifar10	3.243533	50000.0	10000.0	1.	20180423:151006	20180423:151249	1	148.938912	135.41555619239807	0.625	1.3349434	0.51021636	1.8282064	n_gpus=2,n=9,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,batch_size=64,scratchspace=/home/steinba/development/deeprace,epochs=15,backend=tf,version=1,data_augmentation=True	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2058	resnet56v1	cifar10	3.243533	50000.0	10000.0	1.	20180423:151006	20180423:151249	2	7.135832	134.0731110572815	0.5625	1.5135177	0.56840944	1.656676	n_gpus=2,n=9,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,batch_size=64,scratchspace=/home/steinba/development/deeprace,epochs=15,backend=tf,version=1,data_augmentation=True	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2058	resnet56v1	cifar10	3.243533	50000.0	10000.0	1.	20180423:151006	20180423:151249	3	144.913316	135.60545825958252	0.71875	1.1340854	0.6008614	1.5436018	n_gpus=2,n=9,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,batch_size=64,scratchspace=/home/steinba/development/deeprace,epochs=15,backend=tf,version=1,data_augmentation=True	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
