host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	top_k_catacc	val_acc	val_loss	val_top_k_catacc	opts	n_model_params	versions	comment
taurusi2068	resnet56v1	cifar10	6.497888	50000	10000	1.	20180423:095250	20180423:110442	11	3167.739972	285.897731	0.8187999999809266	0.7256172673416138	0.99074	0.7683	0.9262037427902222	0.982	epochs=15,subtract_pixel_mean=True,version=1,n=9,batch_size=128,scratchspace=/home/steinba/development/deeprace,n_gpus=4,checkpoint_epochs=False,data_augmentation=True,num_classes=10,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2068	resnet56v1	cifar10	6.497888	50000	10000	1.	20180423:095250	20180423:110442	12	3453.639291	285.946222	0.8285000000381469	0.6971865890884399	0.9922	0.7745	0.8495183336257934	0.9823	epochs=15,subtract_pixel_mean=True,version=1,n=9,batch_size=128,scratchspace=/home/steinba/development/deeprace,n_gpus=4,checkpoint_epochs=False,data_augmentation=True,num_classes=10,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2068	resnet56v1	cifar10	6.497888	50000	10000	1.	20180423:095250	20180423:110442	13	3739.587585	287.06884	0.832739999961853	0.6825242061805725	0.9922	0.735	1.007021262550354	0.982	epochs=15,subtract_pixel_mean=True,version=1,n=9,batch_size=128,scratchspace=/home/steinba/development/deeprace,n_gpus=4,checkpoint_epochs=False,data_augmentation=True,num_classes=10,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2068	resnet56v1	cifar10	6.497888	50000	10000	1.	20180423:095250	20180423:110442	14	4026.658687	285.868784	0.8382200000190735	0.6672441379356384	0.99284	0.8053	0.7819060914993287	0.9853	epochs=15,subtract_pixel_mean=True,version=1,n=9,batch_size=128,scratchspace=/home/steinba/development/deeprace,n_gpus=4,checkpoint_epochs=False,data_augmentation=True,num_classes=10,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2067	resnet56v1	cifar10	5.524578	50000	10000	1.	20180423:095240	20180423:110423	0	8.613457	298.855588	0.42486	1.921777375946045	0.8917400000190735	0.5269	1.622945608139038	0.9369	n=9,n_gpus=4,batch_size=128,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,num_classes=10,subtract_pixel_mean=True,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2067	resnet56v1	cifar10	5.524578	50000	10000	1.	20180423:095240	20180423:110423	1	307.470604	285.334321	0.594780000038147	1.4418300491333007	0.95542	0.4989	1.759464102935791	0.9339	n=9,n_gpus=4,batch_size=128,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,num_classes=10,subtract_pixel_mean=True,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2067	resnet56v1	cifar10	5.524578	50000	10000	1.	20180423:095240	20180423:110423	2	592.806507	285.087977	0.6735399999809265	1.2132597208786011	0.970720000038147	0.6109	1.4287898469924927	0.9535	n=9,n_gpus=4,batch_size=128,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,num_classes=10,subtract_pixel_mean=True,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2067	resnet56v1	cifar10	5.524578	50000	10000	1.	20180423:095240	20180423:110423	3	877.896038	285.388417	0.7242000000190735	1.0703412142181397	0.978660000038147	0.6652	1.2760911037445068	0.9615	n=9,n_gpus=4,batch_size=128,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,num_classes=10,subtract_pixel_mean=True,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2067	resnet56v1	cifar10	5.524578	50000	10000	1.	20180423:095240	20180423:110423	4	1163.286004	285.522584	0.7490000000381469	0.9751187382125854	0.9828600000190735	0.6462	1.3415376941680908	0.969	n=9,n_gpus=4,batch_size=128,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,num_classes=10,subtract_pixel_mean=True,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2067	resnet56v1	cifar10	5.524578	50000	10000	1.	20180423:095240	20180423:110423	5	1448.810713	285.406483	0.775279999961853	0.9038322108650207	0.9861200000190735	0.5723	1.7034548776626588	0.9637	n=9,n_gpus=4,batch_size=128,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,num_classes=10,subtract_pixel_mean=True,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2067	resnet56v1	cifar10	5.524578	50000	10000	1.	20180423:095240	20180423:110423	6	1734.219137	285.568307	0.7874599999809265	0.8582018259429932	0.98668	0.4582	2.1347761489868162	0.9277	n=9,n_gpus=4,batch_size=128,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,num_classes=10,subtract_pixel_mean=True,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2067	resnet56v1	cifar10	5.524578	50000	10000	1.	20180423:095240	20180423:110423	7	2019.789669	285.38122	0.797939999961853	0.8146088311195373	0.98962	0.7387	1.0053970194816588	0.9797	n=9,n_gpus=4,batch_size=128,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,num_classes=10,subtract_pixel_mean=True,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2067	resnet56v1	cifar10	5.524578	50000	10000	1.	20180423:095240	20180423:110423	8	2305.172453	285.419314	0.8113000000190735	0.7767226425361633	0.9898	0.7188	1.116324071788788	0.9714	n=9,n_gpus=4,batch_size=128,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,num_classes=10,subtract_pixel_mean=True,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2067	resnet56v1	cifar10	5.524578	50000	10000	1.	20180423:095240	20180423:110423	9	2590.593389	285.236593	0.8198	0.7474084560012817	0.9906800000190735	0.7007	1.2041281387329101	0.9647	n=9,n_gpus=4,batch_size=128,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,num_classes=10,subtract_pixel_mean=True,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2067	resnet56v1	cifar10	5.524578	50000	10000	1.	20180423:095240	20180423:110423	10	2875.832311	285.251929	0.82862	0.7214382643127442	0.9913200000190735	0.7721	0.8862353147506714	0.9868	n=9,n_gpus=4,batch_size=128,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,num_classes=10,subtract_pixel_mean=True,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2067	resnet56v1	cifar10	5.524578	50000	10000	1.	20180423:095240	20180423:110423	11	3161.08579	285.289154	0.832100000038147	0.7047438531112671	0.99216	0.732	1.0700308875083924	0.9743	n=9,n_gpus=4,batch_size=128,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,num_classes=10,subtract_pixel_mean=True,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2067	resnet56v1	cifar10	5.524578	50000	10000	1.	20180423:095240	20180423:110423	12	3446.376494	285.415114	0.8436799999809265	0.6750175401306152	0.99294	0.7898	0.8471977508544922	0.9878	n=9,n_gpus=4,batch_size=128,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,num_classes=10,subtract_pixel_mean=True,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2067	resnet56v1	cifar10	5.524578	50000	10000	1.	20180423:095240	20180423:110423	13	3731.793811	285.69256	0.8467200000190734	0.66203693359375	0.99306	0.7399	1.0590656757354737	0.9788	n=9,n_gpus=4,batch_size=128,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,num_classes=10,subtract_pixel_mean=True,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2067	resnet56v1	cifar10	5.524578	50000	10000	1.	20180423:095240	20180423:110423	14	4017.489966	285.479234	0.8515800000190735	0.6479615866661071	0.9935400000190735	0.6704	1.3672162036895752	0.9622	n=9,n_gpus=4,batch_size=128,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,num_classes=10,subtract_pixel_mean=True,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2065	resnet56v1	cifar10	5.586611	50000	10000	1.	20180423:095241	20180423:110451	0	8.54928	300.293251	0.43863999999046327	1.904386664352417	0.8968600000381469	0.4311	2.2501327198028562	0.8856	data_augmentation=True,subtract_pixel_mean=True,batch_size=128,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,backend=keras,scratchspace=/home/steinba/development/deeprace,n=9,num_classes=10	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2065	resnet56v1	cifar10	5.586611	50000	10000	1.	20180423:095241	20180423:110451	1	308.844075	286.996748	0.60458	1.4230873434829712	0.957560000038147	0.5932	1.4901346046447754	0.9486	data_augmentation=True,subtract_pixel_mean=True,batch_size=128,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,backend=keras,scratchspace=/home/steinba/development/deeprace,n=9,num_classes=10	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2065	resnet56v1	cifar10	5.586611	50000	10000	1.	20180423:095241	20180423:110451	2	595.843243	287.298195	0.677900000038147	1.2058037843704223	0.9728799999809266	0.674	1.256305624294281	0.9645	data_augmentation=True,subtract_pixel_mean=True,batch_size=128,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,backend=keras,scratchspace=/home/steinba/development/deeprace,n=9,num_classes=10	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2065	resnet56v1	cifar10	5.586611	50000	10000	1.	20180423:095241	20180423:110451	3	883.143739	287.290931	0.7224000000190735	1.0763704181671143	0.978600000038147	0.6873	1.2243489971160888	0.9685	data_augmentation=True,subtract_pixel_mean=True,batch_size=128,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,backend=keras,scratchspace=/home/steinba/development/deeprace,n=9,num_classes=10	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2065	resnet56v1	cifar10	5.586611	50000	10000	1.	20180423:095241	20180423:110451	4	1170.436892	287.09267	0.752919999961853	0.9827748740386963	0.98448	0.66	1.3249450782775878	0.9671	data_augmentation=True,subtract_pixel_mean=True,batch_size=128,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,backend=keras,scratchspace=/home/steinba/development/deeprace,n=9,num_classes=10	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2065	resnet56v1	cifar10	5.586611	50000	10000	1.	20180423:095241	20180423:110451	5	1457.531196	287.192641	0.7719199999809265	0.9231467724990845	0.9846	0.6935	1.1705855613708496	0.9673	data_augmentation=True,subtract_pixel_mean=True,batch_size=128,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,backend=keras,scratchspace=/home/steinba/development/deeprace,n=9,num_classes=10	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2065	resnet56v1	cifar10	5.586611	50000	10000	1.	20180423:095241	20180423:110451	6	1744.725396	287.307027	0.7841999999809265	0.8752110970497131	0.9866200000190735	0.6991	1.163889838695526	0.9752	data_augmentation=True,subtract_pixel_mean=True,batch_size=128,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,backend=keras,scratchspace=/home/steinba/development/deeprace,n=9,num_classes=10	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2065	resnet56v1	cifar10	5.586611	50000	10000	1.	20180423:095241	20180423:110451	7	2032.034576	286.998247	0.798760000038147	0.8288973215866089	0.988980000038147	0.6998	1.2924151529312133	0.9593	data_augmentation=True,subtract_pixel_mean=True,batch_size=128,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,backend=keras,scratchspace=/home/steinba/development/deeprace,n=9,num_classes=10	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2065	resnet56v1	cifar10	5.586611	50000	10000	1.	20180423:095241	20180423:110451	8	2319.035041	286.922284	0.811120000038147	0.792557148513794	0.9897800000190735	0.7469	0.991629508304596	0.9817	data_augmentation=True,subtract_pixel_mean=True,batch_size=128,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,backend=keras,scratchspace=/home/steinba/development/deeprace,n=9,num_classes=10	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2065	resnet56v1	cifar10	5.586611	50000	10000	1.	20180423:095241	20180423:110451	9	2605.958892	287.486091	0.818080000038147	0.7676033674430848	0.9906400000190735	0.7075	1.1789575485229493	0.9768	data_augmentation=True,subtract_pixel_mean=True,batch_size=128,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,backend=keras,scratchspace=/home/steinba/development/deeprace,n=9,num_classes=10	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2065	resnet56v1	cifar10	5.586611	50000	10000	1.	20180423:095241	20180423:110451	10	2893.446966	287.321521	0.8281600000190735	0.7362453393173217	0.9909200000190734	0.7273	1.0927538478851317	0.9775	data_augmentation=True,subtract_pixel_mean=True,batch_size=128,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,backend=keras,scratchspace=/home/steinba/development/deeprace,n=9,num_classes=10	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2065	resnet56v1	cifar10	5.586611	50000	10000	1.	20180423:095241	20180423:110451	11	3180.770051	287.24697	0.830759999961853	0.7188339967346191	0.9921200000190735	0.7899	0.8485886143684387	0.9874	data_augmentation=True,subtract_pixel_mean=True,batch_size=128,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,backend=keras,scratchspace=/home/steinba/development/deeprace,n=9,num_classes=10	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2065	resnet56v1	cifar10	5.586611	50000	10000	1.	20180423:095241	20180423:110451	12	3468.018567	287.069832	0.838880000038147	0.694351701374054	0.99272	0.6852	1.2682992825508117	0.9795	data_augmentation=True,subtract_pixel_mean=True,batch_size=128,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,backend=keras,scratchspace=/home/steinba/development/deeprace,n=9,num_classes=10	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2065	resnet56v1	cifar10	5.586611	50000	10000	1.	20180423:095241	20180423:110451	13	3755.089954	287.203974	0.8460199999809265	0.6744098475170135	0.99328	0.7815	0.8906555904388428	0.9841	data_augmentation=True,subtract_pixel_mean=True,batch_size=128,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,backend=keras,scratchspace=/home/steinba/development/deeprace,n=9,num_classes=10	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2065	resnet56v1	cifar10	5.586611	50000	10000	1.	20180423:095241	20180423:110451	14	4042.297866	287.280983	0.85306	0.6541990966415405	0.99376	0.7211	1.168456791496277	0.9799	data_augmentation=True,subtract_pixel_mean=True,batch_size=128,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,backend=keras,scratchspace=/home/steinba/development/deeprace,n=9,num_classes=10	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet56v1	cifar10	5.424802	50000	10000	1.	20180423:095249	20180423:110453	0	8.585832	300.096001	0.4306599999809265	1.935169048576355	0.891400000038147	0.4496	1.9059823287963866	0.8893	epochs=15,n=9,num_classes=10,data_augmentation=True,subtract_pixel_mean=True,version=1,n_gpus=4,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,backend=keras,batch_size=128	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet56v1	cifar10	5.424802	50000	10000	1.	20180423:095249	20180423:110453	1	308.68341	286.884209	0.591199999961853	1.4540853970336913	0.9538399999809265	0.5056	1.831508399772644	0.9461	epochs=15,n=9,num_classes=10,data_augmentation=True,subtract_pixel_mean=True,version=1,n_gpus=4,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,backend=keras,batch_size=128	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet56v1	cifar10	5.424802	50000	10000	1.	20180423:095249	20180423:110453	2	595.569384	286.522253	0.658500000038147	1.258190337791443	0.9693600000381469	0.6583	1.2916133337020874	0.9685	epochs=15,n=9,num_classes=10,data_augmentation=True,subtract_pixel_mean=True,version=1,n_gpus=4,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,backend=keras,batch_size=128	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet56v1	cifar10	5.424802	50000	10000	1.	20180423:095249	20180423:110453	3	882.093792	286.443839	0.7066999999809265	1.116386328010559	0.977519999961853	0.5581	1.8040082599639893	0.9462	epochs=15,n=9,num_classes=10,data_augmentation=True,subtract_pixel_mean=True,version=1,n_gpus=4,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,backend=keras,batch_size=128	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet56v1	cifar10	5.424802	50000	10000	1.	20180423:095249	20180423:110453	4	1168.539862	286.805916	0.7350200000190735	1.0246818350982665	0.9812400000190735	0.6451	1.3244210540771484	0.9677	epochs=15,n=9,num_classes=10,data_augmentation=True,subtract_pixel_mean=True,version=1,n_gpus=4,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,backend=keras,batch_size=128	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet56v1	cifar10	5.424802	50000	10000	1.	20180423:095249	20180423:110453	5	1455.347354	286.619563	0.7585000000190735	0.949342795753479	0.9843800000190734	0.5853	1.6220881286621094	0.9453	epochs=15,n=9,num_classes=10,data_augmentation=True,subtract_pixel_mean=True,version=1,n_gpus=4,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,backend=keras,batch_size=128	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet56v1	cifar10	5.424802	50000	10000	1.	20180423:095249	20180423:110453	6	1741.968496	286.854904	0.7798	0.8887708994674682	0.9859000000190735	0.6506	1.4057850984573363	0.9563	epochs=15,n=9,num_classes=10,data_augmentation=True,subtract_pixel_mean=True,version=1,n_gpus=4,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,backend=keras,batch_size=128	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet56v1	cifar10	5.424802	50000	10000	1.	20180423:095249	20180423:110453	7	2028.825557	286.899557	0.7892999999809265	0.851564814491272	0.9877000000190734	0.748	0.9942392443656921	0.9815	epochs=15,n=9,num_classes=10,data_augmentation=True,subtract_pixel_mean=True,version=1,n_gpus=4,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,backend=keras,batch_size=128	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet56v1	cifar10	5.424802	50000	10000	1.	20180423:095249	20180423:110453	8	2315.727123	286.656458	0.8034000000190735	0.8093853346443176	0.9894600000190735	0.7451	0.9938087898254394	0.9825	epochs=15,n=9,num_classes=10,data_augmentation=True,subtract_pixel_mean=True,version=1,n_gpus=4,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,backend=keras,batch_size=128	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet56v1	cifar10	5.424802	50000	10000	1.	20180423:095249	20180423:110453	9	2602.385642	286.647989	0.8137399999809265	0.7751745512580872	0.9900600000190735	0.7305	1.0543003034591676	0.9799	epochs=15,n=9,num_classes=10,data_augmentation=True,subtract_pixel_mean=True,version=1,n_gpus=4,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,backend=keras,batch_size=128	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet56v1	cifar10	5.424802	50000	10000	1.	20180423:095249	20180423:110453	10	2889.035648	287.039103	0.8209000000190735	0.7504999983215332	0.99108	0.7717	0.9085598232269287	0.9846	epochs=15,n=9,num_classes=10,data_augmentation=True,subtract_pixel_mean=True,version=1,n_gpus=4,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,backend=keras,batch_size=128	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet56v1	cifar10	5.424802	50000	10000	1.	20180423:095249	20180423:110453	11	3176.076765	286.88309	0.82918	0.720412410736084	0.99218	0.7298	1.0908285108566285	0.9831	epochs=15,n=9,num_classes=10,data_augmentation=True,subtract_pixel_mean=True,version=1,n_gpus=4,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,backend=keras,batch_size=128	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet56v1	cifar10	5.424802	50000	10000	1.	20180423:095249	20180423:110453	12	3462.961436	286.992184	0.83422	0.7024956956100464	0.9921199999618531	0.7906	0.8447898252487183	0.9854	epochs=15,n=9,num_classes=10,data_augmentation=True,subtract_pixel_mean=True,version=1,n_gpus=4,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,backend=keras,batch_size=128	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet56v1	cifar10	5.424802	50000	10000	1.	20180423:095249	20180423:110453	13	3749.955715	287.021456	0.839719999961853	0.6842299838256836	0.9928600000190735	0.7962	0.8360416658401489	0.9875	epochs=15,n=9,num_classes=10,data_augmentation=True,subtract_pixel_mean=True,version=1,n_gpus=4,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,backend=keras,batch_size=128	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet56v1	cifar10	5.424802	50000	10000	1.	20180423:095249	20180423:110453	14	4036.978743	287.05987	0.84772	0.6652457696533203	0.99372	0.8013	0.8122754438400268	0.9882	epochs=15,n=9,num_classes=10,data_augmentation=True,subtract_pixel_mean=True,version=1,n_gpus=4,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,backend=keras,batch_size=128	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2071	resnet56v1	cifar10	8.488604	50000	10000	1.	20180423:095303	20180423:110454	0	8.515096	299.775535	0.434439999961853	1.8993595682525635	0.8962600000190735	0.4963	1.7154825078964233	0.937	epochs=15,batch_size=128,n_gpus=4,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,n=9,version=1,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2071	resnet56v1	cifar10	8.488604	50000	10000	1.	20180423:095303	20180423:110454	1	308.292172	285.863597	0.59786	1.441708292388916	0.956280000038147	0.5471	1.7234162891387939	0.9003	epochs=15,batch_size=128,n_gpus=4,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,n=9,version=1,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2071	resnet56v1	cifar10	8.488604	50000	10000	1.	20180423:095303	20180423:110454	2	594.157823	286.05891	0.6701399999809265	1.2390704272079467	0.96998	0.5998	1.6550600500106811	0.9293	epochs=15,batch_size=128,n_gpus=4,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,n=9,version=1,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2071	resnet56v1	cifar10	8.488604	50000	10000	1.	20180423:095303	20180423:110454	3	880.218294	285.836355	0.7130599999809265	1.1076850746154785	0.9767200000190734	0.6894	1.1886014212608338	0.9705	epochs=15,batch_size=128,n_gpus=4,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,n=9,version=1,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2071	resnet56v1	cifar10	8.488604	50000	10000	1.	20180423:095303	20180423:110454	4	1166.056687	285.863439	0.7424799999809265	1.0146724463844299	0.982439999961853	0.6718	1.299991635131836	0.9459	epochs=15,batch_size=128,n_gpus=4,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,n=9,version=1,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2071	resnet56v1	cifar10	8.488604	50000	10000	1.	20180423:095303	20180423:110454	5	1451.922514	285.918749	0.763459999961853	0.951190130443573	0.9840000000190735	0.7256	1.10913653383255	0.9753	epochs=15,batch_size=128,n_gpus=4,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,n=9,version=1,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2071	resnet56v1	cifar10	8.488604	50000	10000	1.	20180423:095303	20180423:110454	6	1737.844055	286.047678	0.7799399999809266	0.8894056796073914	0.98696	0.7347	1.0284647439956665	0.9803	epochs=15,batch_size=128,n_gpus=4,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,n=9,version=1,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
